hz,v1,v2,mag_db,phase
15.000000000000004,0.48523146496325603,8.176005083929747e-05,-75.46815604417833,47.83637048200093
17.0050090612775,0.5049690867745442,0.00012632471924156887,-72.03552901165934,10.875497423802887
19.27802221160867,0.5219221064875654,0.0001602364849294718,-70.2568856562324,10.588976828050919
21.85486282612762,0.5365226338136956,0.00014589866032560265,-71.31073487540198,8.407823330439774
24.776142692751808,0.5490473575611099,0.00011724789147380878,-73.4100952879745,16.212073579050433
28.087902066249917,0.5595784569556816,0.00012533475833528677,-72.99578916782781,17.404838155983718
31.842335276590322,0.5683437401283059,0.00011474151177201473,-73.89781026644802,24.83914960682065
36.09861332737699,0.5758051685259827,0.00011939112096500041,-73.66607058093932,25.7105557932989
40.923816448773245,0.5821254997306987,2.016915549764931e-05,-89.20657819015779,-127.19160304046582
46.39399130222974,0.5874008520690747,0.0010339444957399961,-55.08874693196789,126.65054558207449
52.59534949888308,0.5914120439372824,0.0019301468614731502,-49.725996191928544,107.92443671469105
59.625626320637615,0.5938422100832605,0.00015472263470789715,-71.68234423247787,-44.17723917522406
67.5956210577859,0.5939267044858952,0.0014579664047451061,-52.19970671750721,62.4076416545624
76.6309432393553,0.5903870157285915,0.001467367597404944,-52.09195745726119,84.98683368768373
86.87399227729861,0.5812360821430063,0.001609453118530022,-51.15348472004392,84.8058424815505
98.486201724321,0.5637512799249775,0.0015272802622201865,-51.343376034018945,60.48546278974143
111.65058351552554,0.5357679420503644,0.0002846739439933205,-65.49258011040395,32.594200605543875
126.57461229189539,0.49622952901952916,0.00034147579483128824,-63.246453591784764,-7.870152185014986
143.49349526342456,0.44665717528580395,0.00023691184472635426,-65.50775081329729,30.84140650551745
162.6738791459277,0.39138270959472277,0.00025320725281823193,-63.78250988453737,25.683527250120715
184.41805259397734,0.3354290036992292,0.00024212731745845047,-62.831136435157255,24.670212949980733
209.06871036158242,0.28324845846562213,0.00024926453818654147,-61.11014114615465,20.32042650281177
237.0143542752208,0.23725852251431,0.0013337982738162502,-45.002633411136806,83.29802605189408
268.6954161401975,0.19826418476285168,0.0010098857920354857,-45.859440127781966,90.13695823980463
304.61119907918595,0.16592468260747514,0.00041672765792252666,-52.00117340662754,39.79238563035901
345.32774670054425,0.13941859960569045,0.0008564525246869183,-44.23234844405739,85.25014571615928
391.48676411688615,0.11774420308347221,0.00024714594769368047,-53.55972081325262,83.98849784484803
443.8157314118577,0.10002298731388248,0.0002963045921703683,-50.567228777474256,105.60160727979289
503.13936894640915,0.08540019605590811,0.00047797553028759666,-45.04106408031809,-8.131897704262064
570.3926352012757,0.07325406200448134,0.0009972041176372966,-37.32095297204351,73.26784243522253
646.6354620055765,0.06316997456307784,0.0016329637273570959,-31.75068328107109,-163.65670198970858
733.0694593832122,0.05469131545605375,0.0006177616706185225,-38.94194821132222,91.51673484453862
831.0568532904886,0.047517607394768936,0.00036315027694771104,-42.33536370476945,102.82494774741703
942.1419547094353,0.04136600750775103,0.00043384168591435653,-39.58624654670734,-1.845211062233177
1068.0754984562423,0.03594907099101601,0.0009963544263730366,-31.14547634284539,117.39106396595894
1210.8422352917926,0.03149628939334301,0.0008425630190403539,-31.453139971932515,109.40895610191802
1372.6922121942962,0.02756286097959524,0.0011995300303258908,-27.226263391842657,111.53203943588132
1556.176233780605,0.024148692400812622,0.0013300946116401424,-25.180221710670054,85.96978653848717
1764.1860637589243,0.0211386063487432,0.0022066499297025985,-19.626858210560716,103.9460099348337
2000.0000000000002,0.01840239934592958,0.0016987652026468193,-20.694821892501416,110.53518585641093
