hz,v1,v2,mag_db,phase
15.000000000000004,0.997740456223397,0.7257706811837129,-2.764363243403922,-169.69059815960938
17.0050090612775,0.9981724006194544,0.7358004805558747,-2.6489098071124024,-173.3689762299408
19.27802221160867,0.9981745748826962,0.7425562228331601,-2.569543230767854,-176.97749662627533
21.85486282612762,0.9980982498851332,0.7470897091743425,-2.516010796741412,179.44878188953584
24.776142692751808,0.9981352541638018,0.7496681125954157,-2.4864071357223017,175.61763483343339
28.087902066249917,0.9981623879505527,0.7490554368881975,-2.493744808916557,169.68046340073994
31.842335276590322,0.9982834434488438,0.7493307708102778,-2.4916060277640226,168.02291675031233
36.09861332737699,0.9979543960710886,0.7459218091957154,-2.528347808153913,163.89436095682515
40.923816448773245,0.9979916809491897,0.7406202024161233,-2.590627333685296,159.5988861483354
46.39399130222974,0.9980178990933446,0.7328012760075595,-2.683042267742227,154.91908977930748
52.59534949888308,0.9980914876965833,0.7178979986908889,-2.862152181037765,145.93757310615365
59.625626320637615,0.9979503533279009,0.707996325365689,-2.981558652796745,144.3939250231048
67.5956210577859,0.9978204048038654,0.6898125546623725,-3.2064257287080915,138.29109395863446
76.6309432393553,0.9978672665891675,0.6671503143974052,-3.4969816302452763,131.71300672682509
86.87399227729861,0.9979362656131638,0.6387730911598369,-3.875123851972342,124.14900174734066
98.486201724321,0.9978496618352354,0.6029725825023344,-4.375350990039603,114.98256557814685
111.65058351552554,0.9978098939418137,0.5658115738481644,-4.927519582046638,108.50170953391918
126.57461229189539,0.9975975194495932,0.5204564575111648,-5.651419184346015,99.70921005230926
143.49349526342456,0.997569582697706,0.4728883784634485,-6.483691146834815,92.33808168634182
162.6738791459277,0.9974210661228701,0.4211485943024235,-7.488863621622156,84.02165481010248
184.41805259397734,0.9972623319120436,0.36601943657490577,-8.706105344726364,73.84984821478801
209.06871036158242,0.9971847210422966,0.31513617071308675,-10.00554724152325,66.683858566892
237.0143542752208,0.9971239579237482,0.26379188905379714,-11.54975426497064,56.57822801694532
268.6954161401975,0.9967870357292247,0.21594040153112776,-13.285369526091662,45.936164342767796
304.61119907918595,0.9967501891993272,0.1677931669847314,-15.476241112500286,30.92245360714697
345.32774670054425,0.9970130487134268,0.13619745249243156,-17.290637158531975,24.7842818868371
391.48676411688615,0.9967897856980886,0.10691685182013215,-19.39114833236504,16.489842001668794
443.8157314118577,0.9973132599239286,0.08806431086888637,-21.080633046989696,15.101488579379158
503.13936894640915,0.9973325349130934,0.06805294378012514,-23.319861409699048,7.462326188550605
570.3926352012757,0.9973340721917835,0.04690141653265753,-26.55309393177604,-8.235707736815318
646.6354620055765,0.9977678770369987,0.0365103064921442,-28.732280781342624,-12.544520873050592
733.0694593832122,0.9971906750370906,0.029281423707708767,-30.64372039396783,-14.063496607140838
831.0568532904886,0.9978140573608154,0.018471845959975877,-34.65078639580102,-29.152836854142947
942.1419547094353,0.9978425147893889,0.014127127805923343,-36.9801625936592,-32.50889127411001
1068.0754984562423,0.9977863900022885,0.010325873280341312,-39.702215694486114,-37.232170406821666
1210.8422352917926,0.9976803701090551,0.0035345417525030976,-49.01316622214341,88.66897502983532
1372.6922121942962,0.9976982019010207,0.002011447578100138,-53.90980941888909,-63.971816035356774
1556.176233780605,0.9976893426083271,0.001091149143518752,-59.22222433941351,-66.68079537990357
1764.1860637589243,0.99777773489804,9.073391584131678e-05,-80.82528308509744,-8.616303990738992
2000.0000000000002,0.9977563868278634,0.0007972363182443826,-61.9487488324737,84.22750967534071
