hz,v1,v2,mag_db,phase
15.000000000000004,0.4851680554993319,0.00010455560308520496,-73.33089773694347,11.234103003409906
17.0050090612775,0.5050140804385186,0.00013810666455914646,-71.26177700620642,3.493729983968371
19.27802221160867,0.5219877566125234,0.00015337176968348288,-70.63829775775035,14.239628876213292
21.85486282612762,0.5365413901004638,0.00013743464482604778,-71.83014011385838,12.541743015630441
24.776142692751808,0.5490201908253931,0.0001154066764258552,-73.54714764717778,15.684799414606557
28.087902066249917,0.5595022681751902,0.00011553499981132367,-73.70176566979852,17.52520705445743
31.842335276590322,0.5682455267050056,0.00010953887541788637,-74.299354953346,20.26194516326002
36.09861332737699,0.5757167617486022,0.00011650831557940289,-73.87703900905875,24.923984033159083
40.923816448773245,0.5819940788270495,0.00011409052680021375,-74.15337961488672,28.29506452524402
46.39399130222974,0.5871723462336657,0.00011960149779839407,-73.82057950351435,32.08672932193335
52.59534949888308,0.5911148881891948,0.00012440447388935408,-73.53671797941801,34.29508839937009
59.625626320637615,0.5935363188789285,0.00013933383284565453,-72.58781429728077,33.44159838521173
67.5956210577859,0.5937975297341208,0.0001508299323907038,-71.90301700346629,37.698040431565325
76.6309432393553,0.5903377663322761,0.000154569241518143,-71.63954983788486,38.66608432206895
86.87399227729861,0.5811400402998221,0.00017334466907916452,-70.50740617929353,40.408006791213445
98.486201724321,0.5637022091663745,0.00019164160329941684,-69.37119882539378,37.88282776979438
111.65058351552554,0.5357951550660767,0.0002341741341392465,-67.18919718158662,31.42841851313619
126.57461229189539,0.49628169642398395,0.00021561753137149754,-67.24088377291429,35.346239116154194
143.49349526342456,0.4467523093373465,0.0002347405391489061,-65.5895741678941,30.917352037055494
162.6738791459277,0.39130385598251005,0.00025598677489016466,-63.685931974337805,24.817823270880123
184.41805259397734,0.3354265601866322,0.00024444521001554774,-62.74831833936484,24.32008457285688
209.06871036158242,0.28321624039455795,0.0002469826743634553,-61.18903328895507,19.943022774517534
237.0143542752208,0.23721966227404975,0.00028672410952040764,-58.35372941297507,14.71041554753795
268.6954161401975,0.1982235874873081,0.00034847612515055676,-55.09964605622285,9.430534066509303
304.61119907918595,0.16596093070336546,0.00028161137538780106,-55.40711335982231,9.647371010535595
345.32774670054425,0.13947490459387862,0.0002757869599112804,-54.07844691028374,8.234733319767743
391.48676411688615,0.11775684052533573,0.00034827865333383483,-50.58118576559485,4.444229310588875
443.8157314118577,0.10004948361399445,0.0003604846779444407,-48.866560825480825,3.2798007695885807
503.13936894640915,0.08541621454192024,0.00038169431404022055,-46.996492601447144,2.5728801570360447
570.3926352012757,0.07327650567543588,0.0003583837352904332,-46.21232918785185,1.8959764244608592
646.6354620055765,0.06320934947361166,0.0003740056481604684,-44.55806319755553,1.2437686869097722
733.0694593832122,0.05472085036099686,0.0003855410681000984,-43.041643829886226,0.3938645403245571
831.0568532904886,0.04754467335528467,0.0004548259931525598,-40.38513183031838,0.4078327487127133
942.1419547094353,0.04136493919548606,0.00047513178992997636,-38.796366025531256,0.5112282489260586
1068.0754984562423,0.03595741395791092,0.0004838761875183273,-37.42108399487036,0.09941820062654809
1210.8422352917926,0.03150837978871962,0.0005171017910216478,-35.69700059288918,0.27600847426986913
1372.6922121942962,0.027583376983086733,0.0005148824282954357,-34.57878728671201,-0.6800871284081953
1556.176233780605,0.02417565026022713,0.0004919316804733649,-33.82946744362181,-0.4260118158945548
1764.1860637589243,0.021177040481579954,0.00047400646665112433,-33.00162000421713,-0.24542437676721454
2000.0000000000002,0.01842910377557297,0.0004205218861255342,-32.8343122388843,-1.0679572802258535
