hz,v1,v2,mag_db,phase
15.000000000000004,0.9988112396770116,0.7262194361993305,-2.7683110571629572,10.06268551875243
17.0050090612775,0.9988052137087109,0.7362806663552252,-2.648748079701969,6.079602896620823
19.27802221160867,0.9984978260965881,0.7428992493884906,-2.568344082544862,2.7175631371561106
21.85486282612762,0.998491622477291,0.7474413586330557,-2.515346003026467,-0.9855698449218415
24.776142692751808,0.998449088501021,0.7498534270620639,-2.4869908834099475,-5.041235641392619
28.087902066249917,0.9984380566456782,0.7507647561793065,-2.4763449869391203,-8.27337258196933
31.842335276590322,0.998374580179643,0.7494513149874577,-2.4910017773327606,-12.320565670724775
36.09861332737699,0.9983598286190327,0.7459835209594311,-2.5311572791911137,-16.87005068968541
40.923816448773245,0.9983491047786303,0.7405834401497096,-2.594168721556376,-21.16180816809768
46.39399130222974,0.9983122278838643,0.7332560415777291,-2.680214812802366,-24.984012021255506
52.59534949888308,0.9982816696509876,0.7225902902457559,-2.8072195048654676,-29.981282801493435
59.625626320637615,0.9982210741884846,0.7085573212350816,-2.9770348911554017,-35.384227449220305
67.5956210577859,0.9981108872298321,0.6903436167486993,-3.202269586378979,-41.54934978028618
76.6309432393553,0.9981786710464772,0.668576505407689,-3.4811434958537,-47.12884157795783
86.87399227729861,0.9981465722647831,0.6408389393955609,-3.8489085343062905,-54.24685626105431
98.486201724321,0.9980938028914506,0.6075854494565617,-4.311279886359056,-61.54559588305438
111.65058351552554,0.998074471571846,0.5679670202021467,-4.8967965791600045,-69.92101281070018
126.57461229189539,0.9980702321613847,0.522597421925354,-5.619876796795914,-78.88331329644467
143.49349526342456,0.9979729272529039,0.4745739703047827,-6.456296918194512,-86.39306897356302
162.6738791459277,0.997887869013011,0.42174226297248735,-7.480692381095589,-95.6310213755559
184.41805259397734,0.9978488576962568,0.3676803253010543,-8.67188746497577,-104.86075268882186
209.06871036158242,0.997847658818306,0.31297943699385766,-10.070968754520326,-115.43466085418744
237.0143542752208,0.9977079146310522,0.2646297196466022,-11.5272960142143,-122.66755892844232
268.6954161401975,0.9974551850758717,0.21862513674683226,-13.183865962708063,-131.47594005259177
304.61119907918595,0.9975046810375547,0.1755674564165052,-15.089418503636022,-142.4953393117759
345.32774670054425,0.9976396139613807,0.13958936286047052,-17.082427213434478,-151.85200104476078
391.48676411688615,0.9972979435871177,0.1133116972440305,-18.891003576772583,-155.97767231667444
443.8157314118577,0.9974100085845472,0.08990814275835604,-20.901493907432425,-161.92433302673984
503.13936894640915,0.9974842931274699,0.06122529996802742,-24.239502884212882,178.03778932995303
570.3926352012757,0.9971800300452426,0.05249294945440947,-25.57345194240164,-178.74468027792093
646.6354620055765,0.997415097837732,0.03975415692998943,-27.989867801272904,174.21004032843288
733.0694593832122,0.9968435477406229,0.02987737369644309,-30.46569166040495,167.64340623360667
831.0568532904886,0.9976726441551338,0.02134382068400415,-33.394318011281484,158.64236116956477
942.1419547094353,0.9970705265352893,0.015729443786496055,-36.040250259902045,152.89272498290794
1068.0754984562423,0.9939630702711613,0.010366402135265398,-39.634843937040145,142.79701659021356
1210.8422352917926,0.9969617928495385,0.006725991044182496,-43.418444604066835,133.8970955749137
1372.6922121942962,0.9977470477319923,0.0030342127062806057,-50.33948857414531,118.55542987207224
1556.176233780605,0.9985809024931506,0.001910368608152332,-54.36532166083044,-89.04621593022507
1764.1860637589243,0.9973251587156065,0.0005263424330716368,-65.55136782130437,95.4068145477798
2000.0000000000002,0.9891649817021149,0.001507431562909151,-56.340622574877685,-95.42047083178362
