 5.60621397e+01 -9.99688066e+01  5.60621397e+01 -1.00038931e+02  5.60621397e+01 -1.64515295e+00  5.60621397e+01 -1.64619270e+00 
 5.63858913e+01 -9.98657315e+01  5.63858913e+01 -9.99358560e+01  5.63858913e+01 -1.64542165e+00  5.63858913e+01 -1.64647337e+00 
 5.67115125e+01 -9.97626233e+01  5.67115125e+01 -9.98327483e+01  5.67115125e+01 -1.64569348e+00  5.67115125e+01 -1.64675730e+00 
 5.70390141e+01 -9.96594816e+01  5.70390141e+01 -9.97296071e+01  5.70390141e+01 -1.64596847e+00  5.70390141e+01 -1.64704453e+00 
 5.73684070e+01 -9.95563060e+01  5.73684070e+01 -9.96264320e+01  5.73684070e+01 -1.64624666e+00  5.73684070e+01 -1.64733510e+00 
 5.76997021e+01 -9.94530962e+01  5.76997021e+01 -9.95232228e+01  5.76997021e+01 -1.64652809e+00  5.76997021e+01 -1.64762905e+00 
 5.80329104e+01 -9.93498520e+01  5.80329104e+01 -9.94199791e+01  5.80329104e+01 -1.64681280e+00  5.80329104e+01 -1.64792643e+00 
 5.83680429e+01 -9.92465728e+01  5.83680429e+01 -9.93167005e+01  5.83680429e+01 -1.64710083e+00  5.83680429e+01 -1.64822727e+00 
 5.87051108e+01 -9.91432584e+01  5.87051108e+01 -9.92133866e+01  5.87051108e+01 -1.64739221e+00  5.87051108e+01 -1.64853160e+00 
 5.90441251e+01 -9.90399084e+01  5.90441251e+01 -9.91100372e+01  5.90441251e+01 -1.64768698e+00  5.90441251e+01 -1.64883948e+00 
 5.93850973e+01 -9.89365225e+01  5.93850973e+01 -9.90066519e+01  5.93850973e+01 -1.64798519e+00  5.93850973e+01 -1.64915094e+00 
 5.97280385e+01 -9.88331002e+01  5.97280385e+01 -9.89032302e+01  5.97280385e+01 -1.64828687e+00  5.97280385e+01 -1.64946603e+00 
 6.00729602e+01 -9.87296413e+01  6.00729602e+01 -9.87997719e+01  6.00729602e+01 -1.64859207e+00  6.00729602e+01 -1.64978478e+00 
 6.04198737e+01 -9.86261454e+01  6.04198737e+01 -9.86962765e+01  6.04198737e+01 -1.64890082e+00  6.04198737e+01 -1.65010725e+00 
 6.07687906e+01 -9.85226120e+01  6.07687906e+01 -9.85927437e+01  6.07687906e+01 -1.64921317e+00  6.07687906e+01 -1.65043347e+00 
 6.11197225e+01 -9.84190408e+01  6.11197225e+01 -9.84891732e+01  6.11197225e+01 -1.64952916e+00  6.11197225e+01 -1.65076348e+00 
 6.14726810e+01 -9.83154315e+01  6.14726810e+01 -9.83855645e+01  6.14726810e+01 -1.64984883e+00  6.14726810e+01 -1.65109734e+00 
 6.18276777e+01 -9.82117836e+01  6.18276777e+01 -9.82819172e+01  6.18276777e+01 -1.65017222e+00  6.18276777e+01 -1.65143509e+00 
 6.21847245e+01 -9.81080968e+01  6.21847245e+01 -9.81782310e+01  6.21847245e+01 -1.65049939e+00  6.21847245e+01 -1.65177677e+00 
 6.25438332e+01 -9.80043707e+01  6.25438332e+01 -9.80745055e+01  6.25438332e+01 -1.65083037e+00  6.25438332e+01 -1.65212242e+00 
 6.29050157e+01 -9.79006048e+01  6.29050157e+01 -9.79707403e+01  6.29050157e+01 -1.65116521e+00  6.29050157e+01 -1.65247211e+00 
 6.32682840e+01 -9.77967989e+01  6.32682840e+01 -9.78669350e+01  6.32682840e+01 -1.65150395e+00  6.32682840e+01 -1.65282586e+00 
 6.36336501e+01 -9.76929524e+01  6.36336501e+01 -9.77630893e+01  6.36336501e+01 -1.65184664e+00  6.36336501e+01 -1.65318374e+00 
 6.40011262e+01 -9.75890651e+01  6.40011262e+01 -9.76592026e+01  6.40011262e+01 -1.65219332e+00  6.40011262e+01 -1.65354578e+00 
 6.43707244e+01 -9.74851365e+01  6.43707244e+01 -9.75552746e+01  6.43707244e+01 -1.65254405e+00  6.43707244e+01 -1.65391204e+00 
 6.47424570e+01 -9.73811661e+01  6.47424570e+01 -9.74513050e+01  6.47424570e+01 -1.65289886e+00  6.47424570e+01 -1.65428257e+00 
 6.51163362e+01 -9.72771537e+01  6.51163362e+01 -9.73472932e+01  6.51163362e+01 -1.65325782e+00  6.51163362e+01 -1.65465741e+00 
 6.54923746e+01 -9.71730987e+01  6.54923746e+01 -9.72432389e+01  6.54923746e+01 -1.65362096e+00  6.54923746e+01 -1.65503662e+00 
 6.58705846e+01 -9.70690007e+01  6.58705846e+01 -9.71391417e+01  6.58705846e+01 -1.65398834e+00  6.58705846e+01 -1.65542025e+00 
 6.62509787e+01 -9.69648594e+01  6.62509787e+01 -9.70350011e+01  6.62509787e+01 -1.65436000e+00  6.62509787e+01 -1.65580835e+00 
 6.66335694e+01 -9.68606744e+01  6.66335694e+01 -9.69308167e+01  6.66335694e+01 -1.65473599e+00  6.66335694e+01 -1.65620097e+00 
 6.70183697e+01 -9.67564451e+01  6.70183697e+01 -9.68265882e+01  6.70183697e+01 -1.65511638e+00  6.70183697e+01 -1.65659817e+00 
 6.74053920e+01 -9.66521711e+01  6.74053920e+01 -9.67223150e+01  6.74053920e+01 -1.65550120e+00  6.74053920e+01 -1.65700000e+00 
 6.77946494e+01 -9.65478521e+01  6.77946494e+01 -9.66179967e+01  6.77946494e+01 -1.65589051e+00  6.77946494e+01 -1.65740651e+00 
 6.81861547e+01 -9.64434876e+01  6.81861547e+01 -9.65136330e+01  6.81861547e+01 -1.65628436e+00  6.81861547e+01 -1.65781776e+00 
 6.85799209e+01 -9.63390772e+01  6.85799209e+01 -9.64092233e+01  6.85799209e+01 -1.65668281e+00  6.85799209e+01 -1.65823380e+00 
 6.89759610e+01 -9.62346203e+01  6.89759610e+01 -9.63047672e+01  6.89759610e+01 -1.65708591e+00  6.89759610e+01 -1.65865469e+00 
 6.93742882e+01 -9.61301166e+01  6.93742882e+01 -9.62002643e+01  6.93742882e+01 -1.65749372e+00  6.93742882e+01 -1.65908049e+00 
 6.97749157e+01 -9.60255657e+01  6.97749157e+01 -9.60957142e+01  6.97749157e+01 -1.65790628e+00  6.97749157e+01 -1.65951125e+00 
 7.01778568e+01 -9.59209670e+01  7.01778568e+01 -9.59911163e+01  7.01778568e+01 -1.65832367e+00  7.01778568e+01 -1.65994704e+00 
 7.05831248e+01 -9.58163201e+01  7.05831248e+01 -9.58864702e+01  7.05831248e+01 -1.65874592e+00  7.05831248e+01 -1.66038791e+00 
 7.09907332e+01 -9.57116246e+01  7.09907332e+01 -9.57817755e+01  7.09907332e+01 -1.65917311e+00  7.09907332e+01 -1.66083392e+00 
 7.14006955e+01 -9.56068799e+01  7.14006955e+01 -9.56770317e+01  7.14006955e+01 -1.65960528e+00  7.14006955e+01 -1.66128513e+00 
 7.18130252e+01 -9.55020857e+01  7.18130252e+01 -9.55722383e+01  7.18130252e+01 -1.66004250e+00  7.18130252e+01 -1.66174161e+00 
 7.22277361e+01 -9.53972415e+01  7.22277361e+01 -9.54673949e+01  7.22277361e+01 -1.66048483e+00  7.22277361e+01 -1.66220341e+00 
 7.26448419e+01 -9.52923467e+01  7.26448419e+01 -9.53625010e+01  7.26448419e+01 -1.66093232e+00  7.26448419e+01 -1.66267059e+00 
 7.30643564e+01 -9.51874010e+01  7.30643564e+01 -9.52575562e+01  7.30643564e+01 -1.66138504e+00  7.30643564e+01 -1.66314323e+00 
 7.34862936e+01 -9.50824038e+01  7.34862936e+01 -9.51525598e+01  7.34862936e+01 -1.66184305e+00  7.34862936e+01 -1.66362138e+00 
 7.39106674e+01 -9.49773546e+01  7.39106674e+01 -9.50475116e+01  7.39106674e+01 -1.66230642e+00  7.39106674e+01 -1.66410511e+00 
 7.43374919e+01 -9.48722530e+01  7.43374919e+01 -9.49424109e+01  7.43374919e+01 -1.66277519e+00  7.43374919e+01 -1.66459449e+00 
 7.47667812e+01 -9.47670985e+01  7.47667812e+01 -9.48372573e+01  7.47667812e+01 -1.66324945e+00  7.47667812e+01 -1.66508958e+00 
 7.51985497e+01 -9.46618906e+01  7.51985497e+01 -9.47320503e+01  7.51985497e+01 -1.66372924e+00  7.51985497e+01 -1.66559044e+00 
 7.56328115e+01 -9.45566288e+01  7.56328115e+01 -9.46267894e+01  7.56328115e+01 -1.66421465e+00  7.56328115e+01 -1.66609716e+00 
 7.60695812e+01 -9.44513126e+01  7.60695812e+01 -9.45214741e+01  7.60695812e+01 -1.66470573e+00  7.60695812e+01 -1.66660978e+00 
 7.65088731e+01 -9.43459414e+01  7.65088731e+01 -9.44161039e+01  7.65088731e+01 -1.66520255e+00  7.65088731e+01 -1.66712840e+00 
 7.69507019e+01 -9.42405149e+01  7.69507019e+01 -9.43106784e+01  7.69507019e+01 -1.66570517e+00  7.69507019e+01 -1.66765306e+00 
 7.73950822e+01 -9.41350325e+01  7.73950822e+01 -9.42051969e+01  7.73950822e+01 -1.66621368e+00  7.73950822e+01 -1.66818386e+00 
 7.78420288e+01 -9.40294936e+01  7.78420288e+01 -9.40996590e+01  7.78420288e+01 -1.66672813e+00  7.78420288e+01 -1.66872085e+00 
 7.82915564e+01 -9.39238977e+01  7.82915564e+01 -9.39940642e+01  7.82915564e+01 -1.66724860e+00  7.82915564e+01 -1.66926412e+00 
 7.87436800e+01 -9.38182445e+01  7.87436800e+01 -9.38884119e+01  7.87436800e+01 -1.66777516e+00  7.87436800e+01 -1.66981373e+00 
 7.91984145e+01 -9.37125332e+01  7.91984145e+01 -9.37827017e+01  7.91984145e+01 -1.66830788e+00  7.91984145e+01 -1.67036976e+00 
 7.96557750e+01 -9.36067634e+01  7.96557750e+01 -9.36769329e+01  7.96557750e+01 -1.66884683e+00  7.96557750e+01 -1.67093228e+00 
 8.01157768e+01 -9.35009346e+01  8.01157768e+01 -9.35711052e+01  8.01157768e+01 -1.66939209e+00  8.01157768e+01 -1.67150138e+00 
 8.05784350e+01 -9.33950463e+01  8.05784350e+01 -9.34652179e+01  8.05784350e+01 -1.66994372e+00  8.05784350e+01 -1.67207713e+00 
 8.10437650e+01 -9.32890978e+01  8.10437650e+01 -9.33592705e+01  8.10437650e+01 -1.67050182e+00  8.10437650e+01 -1.67265960e+00 
 8.15117822e+01 -9.31830887e+01  8.15117822e+01 -9.32532625e+01  8.15117822e+01 -1.67106644e+00  8.15117822e+01 -1.67324889e+00 
 8.19825022e+01 -9.30770184e+01  8.19825022e+01 -9.31471933e+01  8.19825022e+01 -1.67163768e+00  8.19825022e+01 -1.67384506e+00 
 8.24559405e+01 -9.29708865e+01  8.24559405e+01 -9.30410624e+01  8.24559405e+01 -1.67221561e+00  8.24559405e+01 -1.67444820e+00 
 8.29321128e+01 -9.28646922e+01  8.29321128e+01 -9.29348693e+01  8.29321128e+01 -1.67280030e+00  8.29321128e+01 -1.67505839e+00 
 8.34110350e+01 -9.27584352e+01  8.34110350e+01 -9.28286134e+01  8.34110350e+01 -1.67339183e+00  8.34110350e+01 -1.67567571e+00 
 8.38927229e+01 -9.26521148e+01  8.38927229e+01 -9.27222941e+01  8.38927229e+01 -1.67399030e+00  8.38927229e+01 -1.67630025e+00 
 8.43771924e+01 -9.25457304e+01  8.43771924e+01 -9.26159110e+01  8.43771924e+01 -1.67459578e+00  8.43771924e+01 -1.67693210e+00 
 8.48644598e+01 -9.24392816e+01  8.48644598e+01 -9.25094633e+01  8.48644598e+01 -1.67520835e+00  8.48644598e+01 -1.67757134e+00 
 8.53545410e+01 -9.23327678e+01  8.53545410e+01 -9.24029507e+01  8.53545410e+01 -1.67582810e+00  8.53545410e+01 -1.67821805e+00 
 8.58474524e+01 -9.22261883e+01  8.58474524e+01 -9.22963724e+01  8.58474524e+01 -1.67645511e+00  8.58474524e+01 -1.67887233e+00 
 8.63432103e+01 -9.21195427e+01  8.63432103e+01 -9.21897280e+01  8.63432103e+01 -1.67708946e+00  8.63432103e+01 -1.67953426e+00 
 8.68418311e+01 -9.20128303e+01  8.68418311e+01 -9.20830169e+01  8.68418311e+01 -1.67773126e+00  8.68418311e+01 -1.68020394e+00 
 8.73433314e+01 -9.19060507e+01  8.73433314e+01 -9.19762384e+01  8.73433314e+01 -1.67838057e+00  8.73433314e+01 -1.68088145e+00 
 8.78477278e+01 -9.17992031e+01  8.78477278e+01 -9.18693921e+01  8.78477278e+01 -1.67903750e+00  8.78477278e+01 -1.68156690e+00 
 8.83550370e+01 -9.16922871e+01  8.83550370e+01 -9.17624774e+01  8.83550370e+01 -1.67970214e+00  8.83550370e+01 -1.68226036e+00 
 8.88652758e+01 -9.15853020e+01  8.88652758e+01 -9.16554936e+01  8.88652758e+01 -1.68037456e+00  8.88652758e+01 -1.68296195e+00 
 8.93784613e+01 -9.14782472e+01  8.93784613e+01 -9.15484401e+01  8.93784613e+01 -1.68105488e+00  8.93784613e+01 -1.68367174e+00 
 8.98946103e+01 -9.13711223e+01  8.98946103e+01 -9.14413165e+01  8.98946103e+01 -1.68174317e+00  8.98946103e+01 -1.68438985e+00 
 9.04137400e+01 -9.12639265e+01  9.04137400e+01 -9.13341221e+01  9.04137400e+01 -1.68243955e+00  9.04137400e+01 -1.68511637e+00 
 9.09358676e+01 -9.11566593e+01  9.09358676e+01 -9.12268562e+01  9.09358676e+01 -1.68314409e+00  9.09358676e+01 -1.68585140e+00 
 9.14610104e+01 -9.10493201e+01  9.14610104e+01 -9.11195184e+01  9.14610104e+01 -1.68385690e+00  9.14610104e+01 -1.68659504e+00 
 9.19891858e+01 -9.09419083e+01  9.19891858e+01 -9.10121080e+01  9.19891858e+01 -1.68457808e+00  9.19891858e+01 -1.68734738e+00 
 9.25204114e+01 -9.08344234e+01  9.25204114e+01 -9.09046244e+01  9.25204114e+01 -1.68530772e+00  9.25204114e+01 -1.68810855e+00 
 9.30547048e+01 -9.07268645e+01  9.30547048e+01 -9.07970670e+01  9.30547048e+01 -1.68604593e+00  9.30547048e+01 -1.68887863e+00 
 9.35920836e+01 -9.06192313e+01  9.35920836e+01 -9.06894352e+01  9.35920836e+01 -1.68679281e+00  9.35920836e+01 -1.68965774e+00 
 9.41325657e+01 -9.05115231e+01  9.41325657e+01 -9.05817284e+01  9.41325657e+01 -1.68754846e+00  9.41325657e+01 -1.69044597e+00 
 9.46761691e+01 -9.04037392e+01  9.46761691e+01 -9.04739460e+01  9.46761691e+01 -1.68831299e+00  9.46761691e+01 -1.69124345e+00 
 9.52229117e+01 -9.02958790e+01  9.52229117e+01 -9.03660873e+01  9.52229117e+01 -1.68908650e+00  9.52229117e+01 -1.69205028e+00 
 9.57728116e+01 -9.01879420e+01  9.57728116e+01 -9.02581518e+01  9.57728116e+01 -1.68986910e+00  9.57728116e+01 -1.69286657e+00 
 9.63258871e+01 -9.00799275e+01  9.63258871e+01 -9.01501388e+01  9.63258871e+01 -1.69066089e+00  9.63258871e+01 -1.69369243e+00 
 9.68821566e+01 -8.99718349e+01  9.68821566e+01 -9.00420478e+01  9.68821566e+01 -1.69146199e+00  9.68821566e+01 -1.69452798e+00 
 9.74416385e+01 -8.98636636e+01  9.74416385e+01 -8.99338780e+01  9.74416385e+01 -1.69227251e+00  9.74416385e+01 -1.69537333e+00 
 9.80043513e+01 -8.97554129e+01  9.80043513e+01 -8.98256289e+01  9.80043513e+01 -1.69309256e+00  9.80043513e+01 -1.69622859e+00 
 9.85703137e+01 -8.96470822e+01  9.85703137e+01 -8.97172998e+01  9.85703137e+01 -1.69392226e+00  9.85703137e+01 -1.69709389e+00 
 9.91395445e+01 -8.95386710e+01  9.91395445e+01 -8.96088901e+01  9.91395445e+01 -1.69476171e+00  9.91395445e+01 -1.69796935e+00 
 9.97120624e+01 -8.94301784e+01  9.97120624e+01 -8.95003992e+01  9.97120624e+01 -1.69561104e+00  9.97120624e+01 -1.69885508e+00 
 1.00287887e+02 -8.93216040e+01  1.00287887e+02 -8.93918264e+01  1.00287887e+02 -1.69647036e+00  1.00287887e+02 -1.69975121e+00 
 1.00867036e+02 -8.92129471e+01  1.00867036e+02 -8.92831711e+01  1.00867036e+02 -1.69733979e+00  1.00867036e+02 -1.70065786e+00 
 1.01449530e+02 -8.91042070e+01  1.01449530e+02 -8.91744327e+01  1.01449530e+02 -1.69821946e+00  1.01449530e+02 -1.70157516e+00 
 1.02035388e+02 -8.89953831e+01  1.02035388e+02 -8.90656105e+01  1.02035388e+02 -1.69910948e+00  1.02035388e+02 -1.70250323e+00 
 1.02624629e+02 -8.88864747e+01  1.02624629e+02 -8.89567039e+01  1.02624629e+02 -1.70000998e+00  1.02624629e+02 -1.70344220e+00 
 1.03217273e+02 -8.87774813e+01  1.03217273e+02 -8.88477122e+01  1.03217273e+02 -1.70092109e+00  1.03217273e+02 -1.70439220e+00 
 1.03813339e+02 -8.86684022e+01  1.03813339e+02 -8.87386348e+01  1.03813339e+02 -1.70184293e+00  1.03813339e+02 -1.70535337e+00 
 1.04412848e+02 -8.85592367e+01  1.04412848e+02 -8.86294711e+01  1.04412848e+02 -1.70277563e+00  1.04412848e+02 -1.70632582e+00 
 1.05015819e+02 -8.84499841e+01  1.05015819e+02 -8.85202203e+01  1.05015819e+02 -1.70371931e+00  1.05015819e+02 -1.70730971e+00 
 1.05622271e+02 -8.83406439e+01  1.05622271e+02 -8.84108819e+01  1.05622271e+02 -1.70467412e+00  1.05622271e+02 -1.70830517e+00 
 1.06232226e+02 -8.82312154e+01  1.06232226e+02 -8.83014552e+01  1.06232226e+02 -1.70564019e+00  1.06232226e+02 -1.70931233e+00 
 1.06845703e+02 -8.81216978e+01  1.06845703e+02 -8.81919396e+01  1.06845703e+02 -1.70661764e+00  1.06845703e+02 -1.71033133e+00 
 1.07462724e+02 -8.80120907e+01  1.07462724e+02 -8.80823343e+01  1.07462724e+02 -1.70760662e+00  1.07462724e+02 -1.71136232e+00 
 1.08083307e+02 -8.79023932e+01  1.08083307e+02 -8.79726388e+01  1.08083307e+02 -1.70860727e+00  1.08083307e+02 -1.71240543e+00 
 1.08707474e+02 -8.77926048e+01  1.08707474e+02 -8.78628523e+01  1.08707474e+02 -1.70961972e+00  1.08707474e+02 -1.71346082e+00 
 1.09335245e+02 -8.76827248e+01  1.09335245e+02 -8.77529743e+01  1.09335245e+02 -1.71064411e+00  1.09335245e+02 -1.71452863e+00 
 1.09966642e+02 -8.75727526e+01  1.09966642e+02 -8.76430040e+01  1.09966642e+02 -1.71168060e+00  1.09966642e+02 -1.71560900e+00 
 1.10601685e+02 -8.74626874e+01  1.10601685e+02 -8.75329408e+01  1.10601685e+02 -1.71272932e+00  1.10601685e+02 -1.71670209e+00 
 1.11240396e+02 -8.73525286e+01  1.11240396e+02 -8.74227840e+01  1.11240396e+02 -1.71379042e+00  1.11240396e+02 -1.71780805e+00 
 1.11882795e+02 -8.72422756e+01  1.11882795e+02 -8.73125330e+01  1.11882795e+02 -1.71486405e+00  1.11882795e+02 -1.71892704e+00 
 1.12528903e+02 -8.71319276e+01  1.12528903e+02 -8.72021872e+01  1.12528903e+02 -1.71595036e+00  1.12528903e+02 -1.72005920e+00 
 1.13178743e+02 -8.70214841e+01  1.13178743e+02 -8.70917457e+01  1.13178743e+02 -1.71704951e+00  1.13178743e+02 -1.72120470e+00 
 1.13832335e+02 -8.69109443e+01  1.13832335e+02 -8.69812081e+01  1.13832335e+02 -1.71816165e+00  1.13832335e+02 -1.72236370e+00 
 1.14489702e+02 -8.68003077e+01  1.14489702e+02 -8.68705736e+01  1.14489702e+02 -1.71928693e+00  1.14489702e+02 -1.72353636e+00 
 1.15150866e+02 -8.66895734e+01  1.15150866e+02 -8.67598415e+01  1.15150866e+02 -1.72042551e+00  1.15150866e+02 -1.72472284e+00 
 1.15815847e+02 -8.65787409e+01  1.15815847e+02 -8.66490112e+01  1.15815847e+02 -1.72157755e+00  1.15815847e+02 -1.72592330e+00 
 1.16484668e+02 -8.64678096e+01  1.16484668e+02 -8.65380820e+01  1.16484668e+02 -1.72274323e+00  1.16484668e+02 -1.72713792e+00 
 1.17157352e+02 -8.63567786e+01  1.17157352e+02 -8.64270533e+01  1.17157352e+02 -1.72392269e+00  1.17157352e+02 -1.72836687e+00 
 1.17833921e+02 -8.62456474e+01  1.17833921e+02 -8.63159244e+01  1.17833921e+02 -1.72511610e+00  1.17833921e+02 -1.72961031e+00 
 1.18514396e+02 -8.61344153e+01  1.18514396e+02 -8.62046946e+01  1.18514396e+02 -1.72632365e+00  1.18514396e+02 -1.73086842e+00 
 1.19198801e+02 -8.60230817e+01  1.19198801e+02 -8.60933633e+01  1.19198801e+02 -1.72754548e+00  1.19198801e+02 -1.73214138e+00 
 1.19887159e+02 -8.59116458e+01  1.19887159e+02 -8.59819297e+01  1.19887159e+02 -1.72878179e+00  1.19887159e+02 -1.73342937e+00 
 1.20579492e+02 -8.58001070e+01  1.20579492e+02 -8.58703933e+01  1.20579492e+02 -1.73003274e+00  1.20579492e+02 -1.73473256e+00 
 1.21275823e+02 -8.56884646e+01  1.21275823e+02 -8.57587533e+01  1.21275823e+02 -1.73129850e+00  1.21275823e+02 -1.73605114e+00 
 1.21976175e+02 -8.55767180e+01  1.21976175e+02 -8.56470091e+01  1.21976175e+02 -1.73257927e+00  1.21976175e+02 -1.73738529e+00 
 1.22680571e+02 -8.54648664e+01  1.22680571e+02 -8.55351601e+01  1.22680571e+02 -1.73387522e+00  1.22680571e+02 -1.73873521e+00 
 1.23389036e+02 -8.53529093e+01  1.23389036e+02 -8.54232055e+01  1.23389036e+02 -1.73518653e+00  1.23389036e+02 -1.74010107e+00 
 1.24101591e+02 -8.52408460e+01  1.24101591e+02 -8.53111447e+01  1.24101591e+02 -1.73651339e+00  1.24101591e+02 -1.74148308e+00 
 1.24818262e+02 -8.51286758e+01  1.24818262e+02 -8.51989770e+01  1.24818262e+02 -1.73785599e+00  1.24818262e+02 -1.74288142e+00 
 1.25539071e+02 -8.50163980e+01  1.25539071e+02 -8.50867018e+01  1.25539071e+02 -1.73921452e+00  1.25539071e+02 -1.74429629e+00 
 1.26264043e+02 -8.49040120e+01  1.26264043e+02 -8.49743184e+01  1.26264043e+02 -1.74058918e+00  1.26264043e+02 -1.74572790e+00 
 1.26993201e+02 -8.47915171e+01  1.26993201e+02 -8.48618262e+01  1.26993201e+02 -1.74198015e+00  1.26993201e+02 -1.74717645e+00 
 1.27726571e+02 -8.46789127e+01  1.27726571e+02 -8.47492244e+01  1.27726571e+02 -1.74338764e+00  1.27726571e+02 -1.74864213e+00 
 1.28464175e+02 -8.45661981e+01  1.28464175e+02 -8.46365125e+01  1.28464175e+02 -1.74481184e+00  1.28464175e+02 -1.75012516e+00 
 1.29206039e+02 -8.44533726e+01  1.29206039e+02 -8.45236897e+01  1.29206039e+02 -1.74625297e+00  1.29206039e+02 -1.75162574e+00 
 1.29952187e+02 -8.43404356e+01  1.29952187e+02 -8.44107554e+01  1.29952187e+02 -1.74771122e+00  1.29952187e+02 -1.75314410e+00 
 1.30702644e+02 -8.42273864e+01  1.30702644e+02 -8.42977091e+01  1.30702644e+02 -1.74918681e+00  1.30702644e+02 -1.75468043e+00 
 1.31457435e+02 -8.41142244e+01  1.31457435e+02 -8.41845499e+01  1.31457435e+02 -1.75067995e+00  1.31457435e+02 -1.75623496e+00 
 1.32216584e+02 -8.40009489e+01  1.32216584e+02 -8.40712772e+01  1.32216584e+02 -1.75219084e+00  1.32216584e+02 -1.75780791e+00 
 1.32980118e+02 -8.38875593e+01  1.32980118e+02 -8.39578905e+01  1.32980118e+02 -1.75371971e+00  1.32980118e+02 -1.75939951e+00 
 1.33748061e+02 -8.37740549e+01  1.33748061e+02 -8.38443891e+01  1.33748061e+02 -1.75526677e+00  1.33748061e+02 -1.76100997e+00 
 1.34520439e+02 -8.36604351e+01  1.34520439e+02 -8.37307722e+01  1.34520439e+02 -1.75683225e+00  1.34520439e+02 -1.76263953e+00 
 1.35297277e+02 -8.35466992e+01  1.35297277e+02 -8.36170393e+01  1.35297277e+02 -1.75841637e+00  1.35297277e+02 -1.76428841e+00 
 1.36078601e+02 -8.34328466e+01  1.36078601e+02 -8.35031898e+01  1.36078601e+02 -1.76001937e+00  1.36078601e+02 -1.76595686e+00 
 1.36864437e+02 -8.33188767e+01  1.36864437e+02 -8.33892229e+01  1.36864437e+02 -1.76164146e+00  1.36864437e+02 -1.76764511e+00 
 1.37654812e+02 -8.32047887e+01  1.37654812e+02 -8.32751381e+01  1.37654812e+02 -1.76328288e+00  1.37654812e+02 -1.76935340e+00 
 1.38449750e+02 -8.30905822e+01  1.38449750e+02 -8.31609347e+01  1.38449750e+02 -1.76494388e+00  1.38449750e+02 -1.77108197e+00 
 1.39249279e+02 -8.29762564e+01  1.39249279e+02 -8.30466121e+01  1.39249279e+02 -1.76662468e+00  1.39249279e+02 -1.77283107e+00 
 1.40053426e+02 -8.28618107e+01  1.40053426e+02 -8.29321696e+01  1.40053426e+02 -1.76832553e+00  1.40053426e+02 -1.77460095e+00 
 1.40862216e+02 -8.27472446e+01  1.40862216e+02 -8.28176067e+01  1.40862216e+02 -1.77004669e+00  1.40862216e+02 -1.77639186e+00 
 1.41675677e+02 -8.26325573e+01  1.41675677e+02 -8.27029227e+01  1.41675677e+02 -1.77178838e+00  1.41675677e+02 -1.77820406e+00 
 1.42493836e+02 -8.25177482e+01  1.42493836e+02 -8.25881170e+01  1.42493836e+02 -1.77355088e+00  1.42493836e+02 -1.78003780e+00 
 1.43316719e+02 -8.24028168e+01  1.43316719e+02 -8.24731889e+01  1.43316719e+02 -1.77533443e+00  1.43316719e+02 -1.78189336e+00 
 1.44144355e+02 -8.22877623e+01  1.44144355e+02 -8.23581379e+01  1.44144355e+02 -1.77713929e+00  1.44144355e+02 -1.78377098e+00 
 1.44976770e+02 -8.21725843e+01  1.44976770e+02 -8.22429633e+01  1.44976770e+02 -1.77896573e+00  1.44976770e+02 -1.78567095e+00 
 1.45813992e+02 -8.20572821e+01  1.45813992e+02 -8.21276646e+01  1.45813992e+02 -1.78081400e+00  1.45813992e+02 -1.78759354e+00 
 1.46656049e+02 -8.19418551e+01  1.46656049e+02 -8.20122411e+01  1.46656049e+02 -1.78268438e+00  1.46656049e+02 -1.78953902e+00 
 1.47502968e+02 -8.18263027e+01  1.47502968e+02 -8.18966922e+01  1.47502968e+02 -1.78457714e+00  1.47502968e+02 -1.79150767e+00 
 1.48354779e+02 -8.17106242e+01  1.48354779e+02 -8.17810174e+01  1.48354779e+02 -1.78649256e+00  1.48354779e+02 -1.79349977e+00 
 1.49211508e+02 -8.15948192e+01  1.49211508e+02 -8.16652160e+01  1.49211508e+02 -1.78843091e+00  1.49211508e+02 -1.79551562e+00 
 1.50073185e+02 -8.14788870e+01  1.50073185e+02 -8.15492875e+01  1.50073185e+02 -1.79039248e+00  1.50073185e+02 -1.79755550e+00 
 1.50939838e+02 -8.13628270e+01  1.50939838e+02 -8.14332312e+01  1.50939838e+02 -1.79237755e+00  1.50939838e+02 -1.79961970e+00 
 1.51811496e+02 -8.12466386e+01  1.51811496e+02 -8.13170467e+01  1.51811496e+02 -1.79438642e+00  1.51811496e+02 -1.80170853e+00 
 1.52688188e+02 -8.11303214e+01  1.52688188e+02 -8.12007332e+01  1.52688188e+02 -1.79641937e+00  1.52688188e+02 -1.80382228e+00 
 1.53569943e+02 -8.10138746e+01  1.53569943e+02 -8.10842903e+01  1.53569943e+02 -1.79847671e+00  1.53569943e+02 -1.80596126e+00 
 1.54456789e+02 -8.08972977e+01  1.54456789e+02 -8.09677174e+01  1.54456789e+02 -1.80055874e+00  1.54456789e+02 -1.80812578e+00 
 1.55348757e+02 -8.07805903e+01  1.55348757e+02 -8.08510139e+01  1.55348757e+02 -1.80266576e+00  1.55348757e+02 -1.81031615e+00 
 1.56245876e+02 -8.06637516e+01  1.56245876e+02 -8.07341792e+01  1.56245876e+02 -1.80479808e+00  1.56245876e+02 -1.81253270e+00 
